Branch Name,Date,Loan Type,Loan Amount,Quarter
Yavatmal,5/28/12,Home,48,2012Q2
Yavatmal,6/14/12,Home,49,2012Q2
Yavatmal,6/15/12,Home,41,2012Q2
Yavatmal,6/16/12,Home,49,2012Q2
Yavatmal,6/17/12,Home,66,2012Q2
Yavatmal,6/18/12,Home,9,2012Q2
Yavatmal,6/19/12,Home,86,2012Q2
Yavatmal,6/20/12,Home,23,2012Q2
Yavatmal,6/21/12,Home,13,2012Q2
Yavatmal,6/22/12,Home,73,2012Q2
Yavatmal,6/23/12,Home,27,2012Q2
Yavatmal,6/24/12,Home,93,2012Q2
Yavatmal,6/25/12,Home,44,2012Q2
Yavatmal,6/26/12,Home,17,2012Q2
Yavatmal,6/27/12,Home,23,2012Q2
Yavatmal,6/28/12,Home,71,2012Q2
Nagpur,10/2/12,Car,26,2012Q3
Nagpur,10/3/12,Car,30,2012Q3
Nagpur,10/4/12,Car,12,2012Q3
Nagpur,10/5/12,Car,14,2012Q3
Nagpur,10/6/12,Car,11,2012Q3
Nagpur,10/7/12,Car,14,2012Q3
Nagpur,10/8/12,Car,12,2012Q3
Nagpur,10/9/12,Car,15,2012Q3
Nagpur,10/10/12,Car,19,2012Q3
Nagpur,10/11/12,Car,21,2012Q3
Nagpur,10/12/12,Car,25,2012Q3
Nagpur,10/13/12,Car,10,2012Q3
Nagpur,10/14/12,Car,17,2012Q3
Nagpur,10/15/12,Car,25,2012Q3
Nagpur,10/16/12,Car,33,2012Q3
Nagpur,11/1/12,Car,20,2012Q3
Nagpur,11/3/12,Car,22,2012Q3
Nagpur,11/5/12,Car,18,2012Q3
Nagpur,11/7/12,Car,16,2012Q3
Nagpur,11/9/12,Car,17,2012Q3
Nagpur,11/11/12,Car,25,2012Q3
Nagpur,11/13/12,Car,30,2012Q3
Nagpur,11/15/12,Car,32,2012Q3
Nagpur,11/17/12,Car,28,2012Q3
Nagpur,11/19/12,Car,34,2012Q3
Nagpur,11/21/12,Car,40,2012Q3
Nagpur,11/23/12,Car,20,2012Q3
Nagpur,11/25/12,Car,25,2012Q3
Nagpur,11/27/12,Car,23,2012Q3
Nagpur,11/29/12,Car,45,2012Q3
Nagpur,8/6/12,Car,10,2012Q3
Nagpur,8/8/12,Car,13,2012Q3
Nagpur,8/10/12,Car,12,2012Q3
Nagpur,8/12/12,Car,15,2012Q3
Nagpur,8/14/12,Car,21,2012Q3
Nagpur,8/16/12,Car,22,2012Q3
Nagpur,8/18/12,Car,30,2012Q3
Nagpur,8/20/12,Car,32,2012Q3
Nagpur,8/21/12,Car,28,2012Q3
Nagpur,8/22/12,Car,34,2012Q3
Nagpur,8/23/12,Car,40,2012Q3
Nagpur,8/24/12,Car,20,2012Q3
Nagpur,8/25/12,Car,25,2012Q3
Nagpur,8/26/12,Car,23,2012Q3
Nagpur,8/27/12,Car,45,2012Q3
Nagpur,9/1/12,Car,29,2012Q3
Nagpur,9/2/12,Car,19,2012Q3
Nagpur,9/3/12,Car,7,2012Q3
Nagpur,9/4/12,Car,10,2012Q3
Nagpur,9/5/12,Car,13,2012Q3
Nagpur,9/6/12,Car,12,2012Q3
Nagpur,9/7/12,Car,18,2012Q3
Nagpur,9/8/12,Car,25,2012Q3
Nagpur,9/9/12,Car,7,2012Q3
Nagpur,9/10/12,Car,25,2012Q3
Nagpur,9/11/12,Car,18,2012Q3
Nagpur,9/12/12,Car,15,2012Q3
Nagpur,9/13/12,Car,21,2012Q3
Nagpur,9/14/12,Car,22,2012Q3
Nagpur,9/15/12,Car,30,2012Q3
Nagpur,10/2/12,Home,11,2012Q3
Nagpur,10/3/12,Home,2,2012Q3
Nagpur,10/4/12,Home,36,2012Q3
Nagpur,10/5/12,Home,45,2012Q3
Nagpur,10/6/12,Home,12,2012Q3
Nagpur,10/7/12,Home,54,2012Q3
Nagpur,10/8/12,Home,15,2012Q3
Nagpur,10/9/12,Home,17,2012Q3
Nagpur,10/10/12,Home,12,2012Q3
Nagpur,10/11/12,Home,10,2012Q3
Nagpur,10/12/12,Home,11,2012Q3
Nagpur,10/13/12,Home,15,2012Q3
Nagpur,10/14/12,Home,17,2012Q3
Nagpur,10/15/12,Home,12,2012Q3
Nagpur,10/16/12,Home,15,2012Q3
Nagpur,11/1/12,Home,24,2012Q3
Nagpur,11/3/12,Home,10,2012Q3
Nagpur,11/5/12,Home,26,2012Q3
Nagpur,11/7/12,Home,32,2012Q3
Nagpur,11/9/12,Home,24,2012Q3
Nagpur,11/11/12,Home,17,2012Q3
Nagpur,11/13/12,Home,26,2012Q3
Nagpur,11/15/12,Home,30,2012Q3
Nagpur,11/17/12,Home,12,2012Q3
Nagpur,11/19/12,Home,14,2012Q3
Nagpur,11/21/12,Home,11,2012Q3
Nagpur,11/23/12,Home,14,2012Q3
Nagpur,11/25/12,Home,12,2012Q3
Nagpur,11/27/12,Home,15,2012Q3
Nagpur,11/29/12,Home,19,2012Q3
Nagpur,8/6/12,Home,34,2012Q3
Nagpur,8/8/12,Home,40,2012Q3
Nagpur,8/10/12,Home,20,2012Q3
Nagpur,8/12/12,Home,25,2012Q3
Nagpur,8/14/12,Home,23,2012Q3
Nagpur,8/16/12,Home,41,2012Q3
Nagpur,8/18/12,Home,20,2012Q3
Nagpur,8/20/12,Home,50,2012Q3
Nagpur,8/21/12,Home,40,2012Q3
Nagpur,8/22/12,Home,30,2012Q3
Nagpur,8/23/12,Home,45,2012Q3
Nagpur,8/24/12,Home,35,2012Q3
Nagpur,8/25/12,Home,65,2012Q3
Nagpur,8/26/12,Home,10,2012Q3
Nagpur,8/27/12,Home,22,2012Q3
Nagpur,9/1/12,Home,46,2012Q3
Nagpur,9/2/12,Home,34,2012Q3
Nagpur,9/3/12,Home,21,2012Q3
Nagpur,9/4/12,Home,45,2012Q3
Nagpur,9/5/12,Home,52,2012Q3
Nagpur,9/6/12,Home,33,2012Q3
Nagpur,9/7/12,Home,10,2012Q3
Nagpur,9/8/12,Home,7,2012Q3
Nagpur,9/9/12,Home,15,2012Q3
Nagpur,9/10/12,Home,87,2012Q3
Nagpur,9/11/12,Home,24,2012Q3
Nagpur,9/12/12,Home,56,2012Q3
Nagpur,9/13/12,Home,34,2012Q3
Nagpur,9/14/12,Home,22,2012Q3
Nagpur,9/15/12,Home,64,2012Q3
Wardha,10/2/12,Car,74,2012Q3
Wardha,10/3/12,Car,90,2012Q3
Wardha,10/4/12,Car,67,2012Q3
Wardha,10/5/12,Car,66,2012Q3
Wardha,10/6/12,Car,89,2012Q3
Wardha,10/7/12,Car,2,2012Q3
Wardha,10/8/12,Car,67,2012Q3
Wardha,10/9/12,Car,60,2012Q3
Wardha,10/10/12,Car,28,2012Q3
Wardha,10/11/12,Car,27,2012Q3
Wardha,10/12/12,Car,4,2012Q3
Wardha,10/13/12,Car,56,2012Q3
Wardha,10/14/12,Car,49,2012Q3
Wardha,10/15/12,Car,19,2012Q3
Wardha,10/16/12,Car,58,2012Q3
Wardha,11/1/12,Car,21,2012Q3
Wardha,11/3/12,Car,45,2012Q3
Wardha,11/5/12,Car,99,2012Q3
Wardha,11/7/12,Car,39,2012Q3
Wardha,11/9/12,Car,89,2012Q3
Wardha,11/11/12,Car,35,2012Q3
Wardha,11/13/12,Car,21,2012Q3
Wardha,11/15/12,Car,98,2012Q3
Wardha,11/17/12,Car,53,2012Q3
Wardha,11/19/12,Car,45,2012Q3
Wardha,11/21/12,Car,70,2012Q3
Wardha,11/23/12,Car,39,2012Q3
Wardha,11/25/12,Car,22,2012Q3
Wardha,11/27/12,Car,51,2012Q3
Wardha,11/29/12,Car,45,2012Q3
Wardha,8/6/12,Car,89,2012Q3
Wardha,8/8/12,Car,27,2012Q3
Wardha,8/10/12,Car,43,2012Q3
Wardha,8/12/12,Car,88,2012Q3
Wardha,8/14/12,Car,31,2012Q3
Wardha,8/16/12,Car,5,2012Q3
Wardha,8/18/12,Car,47,2012Q3
Wardha,8/20/12,Car,85,2012Q3
Wardha,8/21/12,Car,77,2012Q3
Wardha,8/22/12,Car,2,2012Q3
Wardha,8/23/12,Car,37,2012Q3
Wardha,8/24/12,Car,98,2012Q3
Wardha,8/25/12,Car,37,2012Q3
Wardha,8/26/12,Car,88,2012Q3
Wardha,8/27/12,Car,43,2012Q3
Wardha,9/1/12,Car,68,2012Q3
Wardha,9/2/12,Car,13,2012Q3
Wardha,9/3/12,Car,19,2012Q3
Wardha,9/4/12,Car,57,2012Q3
Wardha,9/5/12,Car,7,2012Q3
Wardha,9/6/12,Car,6,2012Q3
Wardha,9/7/12,Car,9,2012Q3
Wardha,9/8/12,Car,78,2012Q3
Wardha,9/9/12,Car,55,2012Q3
Wardha,9/10/12,Car,50,2012Q3
Wardha,9/11/12,Car,79,2012Q3
Wardha,9/12/12,Car,13,2012Q3
Wardha,9/13/12,Car,36,2012Q3
Wardha,9/14/12,Car,12,2012Q3
Wardha,9/15/12,Car,50,2012Q3
Wardha,10/2/12,Home,54,2012Q3
Wardha,10/3/12,Home,83,2012Q3
Wardha,10/4/12,Home,47,2012Q3
Wardha,10/5/12,Home,100,2012Q3
Wardha,10/6/12,Home,15,2012Q3
Wardha,10/7/12,Home,17,2012Q3
Wardha,10/8/12,Home,80,2012Q3
Wardha,10/9/12,Home,68,2012Q3
Wardha,10/10/12,Home,5,2012Q3
Wardha,10/11/12,Home,64,2012Q3
Wardha,10/12/12,Home,100,2012Q3
Wardha,10/13/12,Home,21,2012Q3
Wardha,10/14/12,Home,97,2012Q3
Wardha,10/15/12,Home,47,2012Q3
Wardha,10/16/12,Home,29,2012Q3
Wardha,11/1/12,Home,78,2012Q3
Wardha,11/3/12,Home,20,2012Q3
Wardha,11/5/12,Home,7,2012Q3
Wardha,11/7/12,Home,47,2012Q3
Wardha,11/9/12,Home,29,2012Q3
Wardha,11/11/12,Home,26,2012Q3
Wardha,11/13/12,Home,85,2012Q3
Wardha,11/15/12,Home,48,2012Q3
Wardha,11/17/12,Home,51,2012Q3
Wardha,11/19/12,Home,13,2012Q3
Wardha,11/21/12,Home,45,2012Q3
Wardha,11/23/12,Home,79,2012Q3
Wardha,11/25/12,Home,98,2012Q3
Wardha,11/27/12,Home,30,2012Q3
Wardha,11/29/12,Home,90,2012Q3
Wardha,8/6/12,Home,86,2012Q3
Wardha,8/8/12,Home,33,2012Q3
Wardha,8/10/12,Home,67,2012Q3
Wardha,8/12/12,Home,62,2012Q3
Wardha,8/14/12,Home,99,2012Q3
Wardha,8/16/12,Home,46,2012Q3
Wardha,8/18/12,Home,37,2012Q3
Wardha,8/20/12,Home,81,2012Q3
Wardha,8/21/12,Home,61,2012Q3
Wardha,8/22/12,Home,95,2012Q3
Wardha,8/23/12,Home,80,2012Q3
Wardha,8/24/12,Home,50,2012Q3
Wardha,8/25/12,Home,75,2012Q3
Wardha,8/26/12,Home,69,2012Q3
Wardha,8/27/12,Home,18,2012Q3
Wardha,9/1/12,Home,66,2012Q3
Wardha,9/2/12,Home,16,2012Q3
Wardha,9/3/12,Home,57,2012Q3
Wardha,9/4/12,Home,5,2012Q3
Wardha,9/5/12,Home,82,2012Q3
Wardha,9/6/12,Home,72,2012Q3
Wardha,9/7/12,Home,29,2012Q3
Wardha,9/8/12,Home,30,2012Q3
Wardha,9/9/12,Home,89,2012Q3
Wardha,9/10/12,Home,89,2012Q3
Wardha,9/11/12,Home,62,2012Q3
Wardha,9/12/12,Home,65,2012Q3
Wardha,9/13/12,Home,8,2012Q3
Wardha,9/14/12,Home,25,2012Q3
Wardha,9/15/12,Home,70,2012Q3
Chandrapur,10/2/12,Car,77,2012Q3
Chandrapur,10/3/12,Car,61,2012Q3
Chandrapur,10/4/12,Car,56,2012Q3
Chandrapur,10/5/12,Car,88,2012Q3
Chandrapur,10/6/12,Car,74,2012Q3
Chandrapur,10/7/12,Car,46,2012Q3
Chandrapur,10/8/12,Car,42,2012Q3
Chandrapur,10/9/12,Car,24,2012Q3
Chandrapur,10/10/12,Car,61,2012Q3
Chandrapur,10/11/12,Car,88,2012Q3
Chandrapur,10/12/12,Car,59,2012Q3
Chandrapur,10/13/12,Car,52,2012Q3
Chandrapur,10/14/12,Car,34,2012Q3
Chandrapur,10/15/12,Car,62,2012Q3
Chandrapur,10/16/12,Car,98,2012Q3
Chandrapur,11/1/12,Car,17,2012Q3
Chandrapur,11/3/12,Car,10,2012Q3
Chandrapur,11/5/12,Car,19,2012Q3
Chandrapur,11/7/12,Car,30,2012Q3
Chandrapur,11/9/12,Car,43,2012Q3
Chandrapur,11/11/12,Car,86,2012Q3
Chandrapur,11/13/12,Car,16,2012Q3
Chandrapur,11/15/12,Car,21,2012Q3
Chandrapur,11/17/12,Car,22,2012Q3
Chandrapur,11/19/12,Car,13,2012Q3
Chandrapur,11/21/12,Car,100,2012Q3
Chandrapur,11/23/12,Car,66,2012Q3
Chandrapur,11/25/12,Car,50,2012Q3
Chandrapur,11/27/12,Car,25,2012Q3
Chandrapur,11/29/12,Car,89,2012Q3
Chandrapur,8/6/12,Car,85,2012Q3
Chandrapur,8/8/12,Car,16,2012Q3
Chandrapur,8/10/12,Car,7,2012Q3
Chandrapur,8/12/12,Car,43,2012Q3
Chandrapur,8/14/12,Car,47,2012Q3
Chandrapur,8/16/12,Car,48,2012Q3
Chandrapur,8/18/12,Car,70,2012Q3
Chandrapur,8/20/12,Car,15,2012Q3
Chandrapur,8/21/12,Car,64,2012Q3
Chandrapur,8/22/12,Car,47,2012Q3
Chandrapur,8/23/12,Car,41,2012Q3
Chandrapur,8/24/12,Car,87,2012Q3
Chandrapur,8/25/12,Car,73,2012Q3
Chandrapur,8/26/12,Car,5,2012Q3
Chandrapur,8/27/12,Car,16,2012Q3
Chandrapur,9/1/12,Car,74,2012Q3
Chandrapur,9/2/12,Car,75,2012Q3
Chandrapur,9/3/12,Car,23,2012Q3
Chandrapur,9/4/12,Car,69,2012Q3
Chandrapur,9/5/12,Car,59,2012Q3
Chandrapur,9/6/12,Car,22,2012Q3
Chandrapur,9/7/12,Car,5,2012Q3
Chandrapur,9/8/12,Car,59,2012Q3
Chandrapur,9/9/12,Car,93,2012Q3
Chandrapur,9/10/12,Car,51,2012Q3
Chandrapur,9/11/12,Car,44,2012Q3
Chandrapur,9/12/12,Car,28,2012Q3
Chandrapur,9/13/12,Car,94,2012Q3
Chandrapur,9/14/12,Car,13,2012Q3
Chandrapur,9/15/12,Car,50,2012Q3
Chandrapur,10/2/12,Home,90,2012Q3
Chandrapur,10/3/12,Home,75,2012Q3
Chandrapur,10/4/12,Home,88,2012Q3
Chandrapur,10/5/12,Home,41,2012Q3
Chandrapur,10/6/12,Home,78,2012Q3
Chandrapur,10/7/12,Home,85,2012Q3
Chandrapur,10/8/12,Home,58,2012Q3
Chandrapur,10/9/12,Home,88,2012Q3
Chandrapur,10/10/12,Home,67,2012Q3
Chandrapur,10/11/12,Home,64,2012Q3
Chandrapur,10/12/12,Home,73,2012Q3
Chandrapur,10/13/12,Home,42,2012Q3
Chandrapur,10/14/12,Home,10,2012Q3
Chandrapur,10/15/12,Home,51,2012Q3
Chandrapur,10/16/12,Home,77,2012Q3
Chandrapur,11/1/12,Home,79,2012Q3
Chandrapur,11/3/12,Home,90,2012Q3
Chandrapur,11/5/12,Home,70,2012Q3
Chandrapur,11/7/12,Home,32,2012Q3
Chandrapur,11/9/12,Home,59,2012Q3
Chandrapur,11/11/12,Home,76,2012Q3
Chandrapur,11/13/12,Home,87,2012Q3
Chandrapur,11/15/12,Home,80,2012Q3
Chandrapur,11/17/12,Home,97,2012Q3
Chandrapur,11/19/12,Home,57,2012Q3
Chandrapur,11/21/12,Home,17,2012Q3
Chandrapur,11/23/12,Home,26,2012Q3
Chandrapur,11/25/12,Home,71,2012Q3
Chandrapur,11/27/12,Home,64,2012Q3
Chandrapur,11/29/12,Home,15,2012Q3
Chandrapur,8/6/12,Home,24,2012Q3
Chandrapur,8/8/12,Home,83,2012Q3
Chandrapur,8/10/12,Home,73,2012Q3
Chandrapur,8/12/12,Home,26,2012Q3
Chandrapur,8/14/12,Home,74,2012Q3
Chandrapur,8/16/12,Home,4,2012Q3
Chandrapur,8/18/12,Home,44,2012Q3
Chandrapur,8/20/12,Home,65,2012Q3
Chandrapur,8/21/12,Home,83,2012Q3
Chandrapur,8/22/12,Home,71,2012Q3
Chandrapur,8/23/12,Home,40,2012Q3
Chandrapur,8/24/12,Home,70,2012Q3
Chandrapur,8/25/12,Home,36,2012Q3
Chandrapur,8/26/12,Home,55,2012Q3
Chandrapur,8/27/12,Home,8,2012Q3
Chandrapur,9/1/12,Home,34,2012Q3
Chandrapur,9/2/12,Home,13,2012Q3
Chandrapur,9/3/12,Home,20,2012Q3
Chandrapur,9/4/12,Home,65,2012Q3
Chandrapur,9/5/12,Home,79,2012Q3
Chandrapur,9/6/12,Home,23,2012Q3
Chandrapur,9/7/12,Home,63,2012Q3
Chandrapur,9/8/12,Home,27,2012Q3
Chandrapur,9/9/12,Home,30,2012Q3
Chandrapur,9/10/12,Home,48,2012Q3
Chandrapur,9/11/12,Home,11,2012Q3
Chandrapur,9/12/12,Home,10,2012Q3
Chandrapur,9/13/12,Home,29,2012Q3
Chandrapur,9/14/12,Home,6,2012Q3
Chandrapur,9/15/12,Home,63,2012Q3
Bhandara,10/2/12,Car,51,2012Q3
Bhandara,10/3/12,Car,77,2012Q3
Bhandara,10/4/12,Car,59,2012Q3
Bhandara,10/5/12,Car,76,2012Q3
Bhandara,10/6/12,Car,13,2012Q3
Bhandara,10/7/12,Car,32,2012Q3
Bhandara,10/8/12,Car,31,2012Q3
Bhandara,10/9/12,Car,20,2012Q3
Bhandara,10/10/12,Car,98,2012Q3
Bhandara,10/11/12,Car,35,2012Q3
Bhandara,10/12/12,Car,7,2012Q3
Bhandara,10/13/12,Car,34,2012Q3
Bhandara,10/14/12,Car,64,2012Q3
Bhandara,10/15/12,Car,70,2012Q3
Bhandara,10/16/12,Car,4,2012Q3
Bhandara,11/1/12,Car,2,2012Q3
Bhandara,11/3/12,Car,29,2012Q3
Bhandara,11/5/12,Car,93,2012Q3
Bhandara,11/7/12,Car,52,2012Q3
Bhandara,11/9/12,Car,61,2012Q3
Bhandara,11/11/12,Car,7,2012Q3
Bhandara,11/13/12,Car,11,2012Q3
Bhandara,11/15/12,Car,65,2012Q3
Bhandara,11/17/12,Car,13,2012Q3
Bhandara,11/19/12,Car,56,2012Q3
Bhandara,11/21/12,Car,100,2012Q3
Bhandara,11/23/12,Car,59,2012Q3
Bhandara,11/25/12,Car,89,2012Q3
Bhandara,11/27/12,Car,59,2012Q3
Bhandara,11/29/12,Car,32,2012Q3
Bhandara,8/6/12,Car,11,2012Q3
Bhandara,8/8/12,Car,28,2012Q3
Bhandara,8/10/12,Car,6,2012Q3
Bhandara,8/12/12,Car,22,2012Q3
Bhandara,8/14/12,Car,79,2012Q3
Bhandara,8/16/12,Car,98,2012Q3
Bhandara,8/18/12,Car,89,2012Q3
Bhandara,8/20/12,Car,2,2012Q3
Bhandara,8/21/12,Car,48,2012Q3
Bhandara,8/22/12,Car,59,2012Q3
Bhandara,8/23/12,Car,12,2012Q3
Bhandara,8/24/12,Car,56,2012Q3
Bhandara,8/25/12,Car,46,2012Q3
Bhandara,8/26/12,Car,40,2012Q3
Bhandara,8/27/12,Car,18,2012Q3
Bhandara,9/1/12,Car,2,2012Q3
Bhandara,9/2/12,Car,28,2012Q3
Bhandara,9/3/12,Car,98,2012Q3
Bhandara,9/4/12,Car,37,2012Q3
Bhandara,9/5/12,Car,44,2012Q3
Bhandara,9/6/12,Car,56,2012Q3
Bhandara,9/7/12,Car,97,2012Q3
Bhandara,9/8/12,Car,58,2012Q3
Bhandara,9/9/12,Car,7,2012Q3
Bhandara,9/10/12,Car,4,2012Q3
Bhandara,9/11/12,Car,93,2012Q3
Bhandara,9/12/12,Car,42,2012Q3
Bhandara,9/13/12,Car,48,2012Q3
Bhandara,9/14/12,Car,3,2012Q3
Bhandara,9/15/12,Car,46,2012Q3
Bhandara,10/2/12,Home,82,2012Q3
Bhandara,10/3/12,Home,12,2012Q3
Bhandara,10/4/12,Home,39,2012Q3
Bhandara,10/5/12,Home,58,2012Q3
Bhandara,10/6/12,Home,16,2012Q3
Bhandara,10/7/12,Home,6,2012Q3
Bhandara,10/8/12,Home,47,2012Q3
Bhandara,10/9/12,Home,28,2012Q3
Bhandara,10/10/12,Home,8,2012Q3
Bhandara,10/11/12,Home,14,2012Q3
Bhandara,10/12/12,Home,58,2012Q3
Bhandara,10/13/12,Home,99,2012Q3
Bhandara,10/14/12,Home,49,2012Q3
Bhandara,10/15/12,Home,5,2012Q3
Bhandara,10/16/12,Home,70,2012Q3
Bhandara,11/1/12,Home,84,2012Q3
Bhandara,11/3/12,Home,74,2012Q3
Bhandara,11/5/12,Home,18,2012Q3
Bhandara,11/7/12,Home,47,2012Q3
Bhandara,11/9/12,Home,34,2012Q3
Bhandara,11/11/12,Home,56,2012Q3
Bhandara,11/13/12,Home,36,2012Q3
Bhandara,11/15/12,Home,100,2012Q3
Bhandara,11/17/12,Home,34,2012Q3
Bhandara,11/19/12,Home,43,2012Q3
Bhandara,11/21/12,Home,49,2012Q3
Bhandara,11/23/12,Home,89,2012Q3
Bhandara,11/25/12,Home,20,2012Q3
Bhandara,11/27/12,Home,16,2012Q3
Bhandara,11/29/12,Home,72,2012Q3
Bhandara,8/6/12,Home,70,2012Q3
Bhandara,8/8/12,Home,86,2012Q3
Bhandara,8/10/12,Home,34,2012Q3
Bhandara,8/12/12,Home,60,2012Q3
Bhandara,8/14/12,Home,41,2012Q3
Bhandara,8/16/12,Home,66,2012Q3
Bhandara,8/18/12,Home,16,2012Q3
Bhandara,8/20/12,Home,87,2012Q3
Bhandara,8/21/12,Home,2,2012Q3
Bhandara,8/22/12,Home,71,2012Q3
Bhandara,8/23/12,Home,43,2012Q3
Bhandara,8/24/12,Home,23,2012Q3
Bhandara,8/25/12,Home,74,2012Q3
Bhandara,8/26/12,Home,49,2012Q3
Bhandara,8/27/12,Home,19,2012Q3
Bhandara,9/1/12,Home,80,2012Q3
Bhandara,9/2/12,Home,56,2012Q3
Bhandara,9/3/12,Home,97,2012Q3
Bhandara,9/4/12,Home,93,2012Q3
Bhandara,9/5/12,Home,82,2012Q3
Bhandara,9/6/12,Home,39,2012Q3
Bhandara,9/7/12,Home,79,2012Q3
Bhandara,9/8/12,Home,67,2012Q3
Bhandara,9/9/12,Home,98,2012Q3
Bhandara,9/10/12,Home,17,2012Q3
Bhandara,9/11/12,Home,73,2012Q3
Bhandara,9/12/12,Home,25,2012Q3
Bhandara,9/13/12,Home,63,2012Q3
Bhandara,9/14/12,Home,63,2012Q3
Bhandara,9/15/12,Home,82,2012Q3
Gadchiroli,10/2/12,Car,23,2012Q3
Gadchiroli,10/3/12,Car,53,2012Q3
Gadchiroli,10/4/12,Car,59,2012Q3
Gadchiroli,10/5/12,Car,93,2012Q3
Gadchiroli,10/6/12,Car,5,2012Q3
Gadchiroli,10/7/12,Car,56,2012Q3
Gadchiroli,10/8/12,Car,84,2012Q3
Gadchiroli,10/9/12,Car,69,2012Q3
Gadchiroli,10/10/12,Car,5,2012Q3
Gadchiroli,10/11/12,Car,59,2012Q3
Gadchiroli,10/12/12,Car,28,2012Q3
Gadchiroli,10/13/12,Car,96,2012Q3
Gadchiroli,10/14/12,Car,18,2012Q3
Gadchiroli,10/15/12,Car,31,2012Q3
Gadchiroli,10/16/12,Car,84,2012Q3
Gadchiroli,11/1/12,Car,17,2012Q3
Gadchiroli,11/3/12,Car,80,2012Q3
Gadchiroli,11/5/12,Car,97,2012Q3
Gadchiroli,11/7/12,Car,3,2012Q3
Gadchiroli,11/9/12,Car,91,2012Q3
Gadchiroli,11/11/12,Car,98,2012Q3
Gadchiroli,11/13/12,Car,57,2012Q3
Gadchiroli,11/15/12,Car,98,2012Q3
Gadchiroli,11/17/12,Car,46,2012Q3
Gadchiroli,11/19/12,Car,70,2012Q3
Gadchiroli,11/21/12,Car,17,2012Q3
Gadchiroli,11/23/12,Car,10,2012Q3
Gadchiroli,11/25/12,Car,64,2012Q3
Gadchiroli,11/27/12,Car,7,2012Q3
Gadchiroli,11/29/12,Car,54,2012Q3
Gadchiroli,8/6/12,Car,35,2012Q3
Gadchiroli,8/8/12,Car,88,2012Q3
Gadchiroli,8/10/12,Car,96,2012Q3
Gadchiroli,8/12/12,Car,96,2012Q3
Gadchiroli,8/14/12,Car,78,2012Q3
Gadchiroli,8/16/12,Car,59,2012Q3
Gadchiroli,8/18/12,Car,60,2012Q3
Gadchiroli,8/20/12,Car,47,2012Q3
Gadchiroli,8/21/12,Car,83,2012Q3
Gadchiroli,8/22/12,Car,66,2012Q3
Gadchiroli,8/23/12,Car,52,2012Q3
Gadchiroli,8/24/12,Car,54,2012Q3
Gadchiroli,8/25/12,Car,79,2012Q3
Gadchiroli,8/26/12,Car,58,2012Q3
Gadchiroli,8/27/12,Car,86,2012Q3
Gadchiroli,9/1/12,Car,59,2012Q3
Gadchiroli,9/2/12,Car,64,2012Q3
Gadchiroli,9/3/12,Car,5,2012Q3
Gadchiroli,9/4/12,Car,84,2012Q3
Gadchiroli,9/5/12,Car,1,2012Q3
Gadchiroli,9/6/12,Car,100,2012Q3
Gadchiroli,9/7/12,Car,58,2012Q3
Gadchiroli,9/8/12,Car,75,2012Q3
Gadchiroli,9/9/12,Car,30,2012Q3
Gadchiroli,9/10/12,Car,24,2012Q3
Gadchiroli,9/11/12,Car,100,2012Q3
Gadchiroli,9/12/12,Car,98,2012Q3
Gadchiroli,9/13/12,Car,47,2012Q3
Gadchiroli,9/14/12,Car,44,2012Q3
Gadchiroli,9/15/12,Car,83,2012Q3
Gadchiroli,10/2/12,Home,76,2012Q3
Gadchiroli,10/3/12,Home,65,2012Q3
Gadchiroli,10/4/12,Home,38,2012Q3
Gadchiroli,10/5/12,Home,2,2012Q3
Gadchiroli,10/6/12,Home,28,2012Q3
Gadchiroli,10/7/12,Home,20,2012Q3
Gadchiroli,10/8/12,Home,18,2012Q3
Gadchiroli,10/9/12,Home,12,2012Q3
Gadchiroli,10/10/12,Home,3,2012Q3
Gadchiroli,10/11/12,Home,76,2012Q3
Gadchiroli,10/12/12,Home,49,2012Q3
Gadchiroli,10/13/12,Home,60,2012Q3
Gadchiroli,10/14/12,Home,50,2012Q3
Gadchiroli,10/15/12,Home,62,2012Q3
Gadchiroli,10/16/12,Home,96,2012Q3
Gadchiroli,11/1/12,Home,68,2012Q3
Gadchiroli,11/3/12,Home,40,2012Q3
Gadchiroli,11/5/12,Home,4,2012Q3
Gadchiroli,11/7/12,Home,26,2012Q3
Gadchiroli,11/9/12,Home,29,2012Q3
Gadchiroli,11/11/12,Home,70,2012Q3
Gadchiroli,11/13/12,Home,29,2012Q3
Gadchiroli,11/15/12,Home,14,2012Q3
Gadchiroli,11/17/12,Home,47,2012Q3
Gadchiroli,11/19/12,Home,71,2012Q3
Gadchiroli,11/21/12,Home,46,2012Q3
Gadchiroli,11/23/12,Home,14,2012Q3
Gadchiroli,11/25/12,Home,29,2012Q3
Gadchiroli,11/27/12,Home,14,2012Q3
Gadchiroli,11/29/12,Home,6,2012Q3
Gadchiroli,8/6/12,Home,46,2012Q3
Gadchiroli,8/8/12,Home,34,2012Q3
Gadchiroli,8/10/12,Home,79,2012Q3
Gadchiroli,8/12/12,Home,71,2012Q3
Gadchiroli,8/14/12,Home,13,2012Q3
Gadchiroli,8/16/12,Home,89,2012Q3
Gadchiroli,8/18/12,Home,87,2012Q3
Gadchiroli,8/20/12,Home,61,2012Q3
Gadchiroli,8/21/12,Home,30,2012Q3
Gadchiroli,8/22/12,Home,57,2012Q3
Gadchiroli,8/23/12,Home,88,2012Q3
