"cocd","material","billT","qty","customer","profitctr","costctr","refdocno","inccc","crcy","inpclc","curr","account","postgdate","tc","intc"
"IN01","N042799","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","490330-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N085944","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","383167-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","330045-17","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","330045-06","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","330045-15","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","375156-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","382675-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","402850-02","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","402869-11","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","613407-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","402847-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","949638-01","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N081988","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N032831","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","P00064700","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N076597","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N032579","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N097998","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","1005879-01","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","489256-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","492487-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","1006393-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N053065-02","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N029960","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","1005879-00","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","N081737","F2",1,1113001,"SER",,9521083090,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","579832-00","F2",1,1113001,"SER",,9521083091,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","590377-00","F2",1,1113001,"SER",,9521083091,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","323395-32","F2",1,1113001,"SER",,9521083091,1,"INR",1,"USD",41011000,1/10/2013,"INR",1.00
"IN01","487213-00","F2",1,1143891,"SER",,9521083122,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N022041","F2",1,1143891,"SER",,9521083122,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","640192-01","F2",1,1114638,"SER",,9521083124,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","621069-01","F2",1,1114638,"SER",,9521083124,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","621067-02","F2",1,1114638,"SER",,9521083124,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","622440-00","F2",1,1114638,"SER",,9521083124,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","622437-00","F2",1,1114638,"SER",,9521083124,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","622437-00","F2",1,1114638,"SER",,9521083124,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004096-00","F2",1,1121400,"SER",,9521083125,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","621514-01","F2",1,1113508,"SER",,9521083126,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","579783-00","F2",1,1113508,"SER",,9521083126,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004096-00","F2",1,1113197,"SER",,9521083127,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","946656-01","F2",1,1116475,"SER",,9521083128,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","143793-00","F2",1,1116475,"SER",,9521083128,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004455-47","F2",1,1113230,"SER",,9521083129,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","572116-01","F2",1,1113230,"SER",,9521083129,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01",872741,"F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","577080-01","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","645698-00","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","577814-00","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","487067-00","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N081737","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","597755-00","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004455-42","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","323489-00","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004455-19","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","P00103300","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","P00103400","F2",1,1113302,"SER",,9521083130,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004512-85","F2",1,1113219,"SER",,9521083131,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N127658","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","383685-01","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","P00102000","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01",561109,"F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","583748-09","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N081737","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N022038","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004455-47","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","146726-02","F2",1,1113287,"SER",,9521083132,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N034418","F2",1,1113230,"SER",,9521083133,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1004096-00","F2",1,1113230,"SER",,9521083133,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","584420-00","F2",1,1113230,"SER",,9521083133,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","584420-00","F2",1,1113230,"SER",,9521083133,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N022038","F2",1,1113187,"SER",,9521083134,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","607173-00","F2",1,1113187,"SER",,9521083134,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","383151-00","F2",1,1113110,"SER",,9521083135,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","621068-01","F2",1,1113110,"SER",,9521083135,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N081984","F2",1,1113110,"SER",,9521083135,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N029726","F2",1,1113110,"SER",,9521083135,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","5140096-73","F2",1,1113110,"SER",,9521083135,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N022041","F2",1,1113103,"SER",,9521083136,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","579773-00","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","487244-00","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","487249-00","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","579837-02","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","1007717-00","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N034418","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","660860-00","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N127691","F2",1,1113360,"SER",,9521083138,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","N120340","F2",1,1115450,"SER",,9521083140,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","617004-08","F2",1,1115450,"SER",,9521083140,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","617001-00","F2",1,1115450,"SER",,9521083140,1,"INR",1,"USD",41011000,1/11/2013,"INR",1.00
"IN01","585480-00","F2",1,1113302,"SER",,9521083145,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004086-00","F2",1,1148278,"SER",,9521083146,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004096-00","F2",1,1148278,"SER",,9521083146,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004525-26","F2",1,1148278,"SER",,9521083146,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","583532-01","F2",1,1113035,"SER",,9521083147,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004553-02","F2",1,1113035,"SER",,9521083147,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","562209-01","F2",1,1164653,"SER",,9521083148,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","638001-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","487326-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","326087-01","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","582257-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","328961-02","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01",916323,"F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","323924-08","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","575015-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N081753","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","578387-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","382882-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","401253-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1007717-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","579837-02","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","579827-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","597747-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","P00064700","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","P00064800","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","576030-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N031776","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","586576-00","F2",1,1151280,"SER",,9521083149,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","396969-04","F2",1,1113272,"SER",,9521083150,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","638001-00","F2",1,1113272,"SER",,9521083150,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","628744-00","F2",1,1113272,"SER",,9521083150,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N127658","F2",1,1113272,"SER",,9521083150,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","P00063100","F2",1,1150969,"SER",,9521083151,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","654390-03","F2",1,1150969,"SER",,9521083151,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","383286-00","F2",1,1116475,"SER",,9521083152,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004455-47","F2",1,1116475,"SER",,9521083152,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N081753","F2",1,1116475,"SER",,9521083152,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","626992-02","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","633013-01","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N022041","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N019278","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","660860-00","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","649353-00","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","621067-02","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","622440-00","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N076597","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","327068-00","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","604149-00","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004455-01","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004455-28","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004455-34","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004512-50","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004512-34","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004553-11","F2",1,1113139,"SER",,9521083153,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","621864-10","F2",1,1113175,"SER",,9521083154,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","638001-00","F2",1,1113175,"SER",,9521083154,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","617004-06","F2",1,1113175,"SER",,9521083154,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","636500-00","F2",1,1113175,"SER",,9521083154,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","629976-00","F2",1,1113175,"SER",,9521083154,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","605040-22","F2",1,1113175,"SER",,9521083154,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","CB052-IN","F2",1,1145272,"SER",,9521083155,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N032833","F2",1,1145272,"SER",,9521083155,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N075954","F2",1,1113355,"SER",,9521083156,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1006393-00","F2",1,1113355,"SER",,9521083156,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004455-54","F2",1,1113355,"SER",,9521083156,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004455-44","F2",1,1113355,"SER",,9521083156,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","597747-00","F2",1,1113355,"SER",,9521083156,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","596621-00","F2",1,1120313,"SER",,9521083157,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N041751","F2",1,1120313,"SER",,9521083157,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","576756-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","323480-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","578387-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","324432-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","329968-01","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1004455-47","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","391318-01","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","391316-01","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","1005843-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","578271-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","579564-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","579552-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","577297-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","584422-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","326467-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","638001-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","393239-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","584420-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N081737","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","561243-01","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","561229-02","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","383965-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","596412-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","596410-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N048229","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N041841","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","651765-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","651765-00","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N081753","F2",1,1144541,"SER",,9521083158,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","562209-01","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","384612-00","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","627125-04","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","945614-00","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","627006-00","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","623584-07","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","P00103400","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","397337-02","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","P00103300","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","176830-13","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","325002-00","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","P00102000","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","581098-02","F2",1,1113103,"SER",,9521083159,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","397337-02","F2",1,1150969,"SER",,9521083172,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","930275-01","F2",1,1150969,"SER",,9521083172,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","621067-02","F2",1,1150969,"SER",,9521083172,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","618806-00SV","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","622440-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","579773-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","401623-01","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","640192-01","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","P00089500","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","323711-41","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","491004-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","590191-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","495832-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","401680-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01",938733,"F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","151284-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","N028854","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","639694-00","F2",1,1113359,"SER",,9521083173,1,"INR",1,"USD",41011000,1/12/2013,"INR",1.00
"IN01","638001-00","F2",1,1113103,"SER",,9521083188,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","617004-06","F2",1,1113103,"SER",,9521083188,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","578957-00","F2",1,1113103,"SER",,9521083188,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","579780-00","F2",1,1113073,"SER",,9521083189,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","386277-00","F2",1,1120502,"SER",,9521083190,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","627238-00","F2",1,1120502,"SER",,9521083190,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","1004553-02","F2",1,1120502,"SER",,9521083190,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","562210-00","F2",1,1120502,"SER",,9521083190,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","946657-00","F2",1,1120502,"SER",,9521083190,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","561229-01","F2",1,1113359,"SER",,9521083191,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
"IN01","641823-00","F2",1,1113359,"SER",,9521083191,1,"INR",1,"USD",41011000,1/14/2013,"INR",1.00
